,User,Tweet,Date
893,MansoorMujtaba,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:05:16+00:00
894,Hichamlmaghrib,RT @bedjosessien: Morocco and Croatia are the only teams who haven't lost a game at the 2022 FIFA World Cup in Qatar.And they were in the s…,2022-12-12 09:05:12+00:00
895,WaqarKhan_123,RT @AJE_Sport: Morocco's coach Walid Regragui compares team’s World Cup run to iconic Hollywood boxing movie https://t.co/clxn86eqQv https:…,2022-12-12 09:05:10+00:00
896,Sicilian_Donkey,RT @1goodtern: Adam Finn will be on BBC breakfast tomorrow to tell people that camel flu is mild in most people and that the reason people…,2022-12-12 09:05:07+00:00
897,zabass,"RT @xBenzePropp90: Ounahi Vs Portugal 
World Cup 2022 https://t.co/stBLeqUjAX",2022-12-12 09:05:05+00:00
898,waleapari,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:05:04+00:00
899,se_minority,Journalist says England lost World Cup because of 'LGBTQ+ rights' https://t.co/7xw80MtqPs,2022-12-12 09:05:01+00:00
900,TotalAnalysis,"The two losers from the previous two #FIFAWorldCup finals face off today for another shot at the title 🇦🇷🇭🇷

@Ahmedeldaly04 looks at some key tactical areas that will dictate whether #Argentina or #Croatia progress to the final 👇
https://t.co/RaiXtEHgnU",2022-12-12 09:05:00+00:00
901,alfiannz,"RT @Tommy_desky: Bedah Tim produksi siaran langsung FIFA World Cup 2022.

Di Pildun 2022 memakai 42 Kamera &amp; sekitar 2500 crew produksi sia…",2022-12-12 09:04:59+00:00
902,momozar05,"RT @OptaJose: 41 - Sofyan Amrabat 🇲🇦 has made 41 recoveries at the 2022 World Cup, the most of any outfield player in Qatar and the most of…",2022-12-12 09:04:59+00:00
903,MaxineIlda,"RT @guardian_sport: World Cup 2022 live: latest news and buildup to the semi-finals from Qatar, plus England fallout https://t.co/pdKi0QTHBt",2022-12-12 09:04:51+00:00
904,lacunalingua_3,"RT @MeetJess: England fans returning from the World Cup have been warned about the risks of bringing deadly camel flu home.

Doctors have b…",2022-12-12 09:04:51+00:00
905,zzabi30,"Pouring Through a Crisis: How Budweiser Salvaged Its World Cup
Taken by surprise by Qatar’s decision to ban beer at stadiums, the company remade its marketing strategy in real time. By Sarah Lyall from NYT Sports https://t.co/ZtSfTCJEh2
https://t.co/aVXDTIaSGO NYT https://t.co/O6YiEYkqSl",2022-12-12 09:04:46+00:00
906,cfcmyth,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:04:44+00:00
907,insidethierry08,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:04:43+00:00
908,tele6cayes,"euronews: Some MEPs, including vice-president Eva Kaili, have been accused of accepting large sums of money from a Gulf country reported to be World Cup hosts Qatar. Doha has denied the accusations.
#EuropeNews 

https://t.co/LjIcHEwA0D",2022-12-12 09:04:41+00:00
909,Lex89691932,"RT @siphillipssport: Full story:

https://t.co/hTpCHT01Do",2022-12-12 09:04:40+00:00
910,jollof_moni,"RT @David_Ornstein: ⚽️ Bellingham #ENG
⚽️ Mudryk #Ukraine 
⚽️ Amrabat, Ounahi, Amallah #MOR
⚽️ Musah #USA
⚽️ Felix, Ramos, Ronaldo #POR
⚽️…",2022-12-12 09:04:39+00:00
911,KlausLothbrok,"RT @leotventertain: Today's meme thread 😂😂😂 From Qatar 2022 FIFA World cup to Wizkid (Sir Wizkid, Big WIZ, Popsy)-Ghana show to Dark humors…",2022-12-12 09:04:39+00:00
912,ibrahimOKUL,RT @trtworld: Captivating infinite zoom artwork created by Palestinian artist and medical student Azzedine Lulu takes viewers through momen…,2022-12-12 09:04:35+00:00
913,ArsenalMMA,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:04:34+00:00
914,BennisAdnane,RT @MoroccoWNews: Rumors are emerging in the football sphere that big European clubs such as Real Madrid @realmadriden  and some Premier Le…,2022-12-12 09:04:32+00:00
915,mbnass09,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:04:31+00:00
916,TheOlogoOlutoye,"RT @sportbible: Croatia. Population 3.9 million. 

World Cup final 2018. World Cup semi final 2022. 

Take. A. Bow. 🇭🇷 https://t.co/AaltkqS…",2022-12-12 09:04:30+00:00
917,we_r8,Gareth Southgate hopes England can ‘bring happiness’ amid gloom at home | World Cup 2022 | The Guardian https://t.co/nqM93iJixI via @guardian #howto #gossip #stream #london #couples #juicy #creative #tiktok,2022-12-12 09:04:30+00:00
918,iamtobiade,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:04:26+00:00
919,sabitoram,"RT @tak53381102: 元祖コロナウイルスのMERSか。確かにサッカー観戦後に観光に行く人は注意だな
https://t.co/TpVDNyYDij

”ワールドカップから帰国したイングランド・ファンは、致命的なラクダ風邪を家に持ち帰る危険性について警告されている。→",2022-12-12 09:04:25+00:00
920,MoroccoWNews,"Rumors are emerging in the football sphere that big European clubs such as Real Madrid @realmadriden  and some Premier League heavy-hitters are looking at #Morocco’s Yassine #Bounou for a potential signing, following his #WorldCup performances.
#Qatar2022 
https://t.co/mhRquqBeZI",2022-12-12 09:04:20+00:00
921,ActivistBowen2,"https://t.co/rMLK9TgTaO..., (December 12, 2022; 16:17 HKT) #QATARWORLDCUP2022 #WORLDCUP #QATAR2022",2022-12-12 09:04:16+00:00
922,felix_marubi,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:04:09+00:00
923,tekkersboii,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:04:08+00:00
924,TarifHossain07,@BitMartExchange Morocco win FIFA World Cup 2022,2022-12-12 09:04:08+00:00
925,MandelaMinutes,"RT @David_Ornstein: ⚽️ Bellingham #ENG
⚽️ Mudryk #Ukraine 
⚽️ Amrabat, Ounahi, Amallah #MOR
⚽️ Musah #USA
⚽️ Felix, Ramos, Ronaldo #POR
⚽️…",2022-12-12 09:04:06+00:00
926,PreAnteDiluvian,RT @seaningle: A World Cup security guard is in intensive care after falling from what one observer has described as a “significant height”…,2022-12-12 09:04:04+00:00
927,XT_Futures,"Who will enter the final ?👀

🥳 https://t.co/FCSXfoCY5C has launched the World Cup Semi-Finals Prediction Markets linear contract at 02:00 on Dec 12, 2022.

🔥 Predict Now: https://t.co/THoDaOi6Si

👉 Details: https://t.co/PrGgBQGc78

#FIFAWorldCup #XTWorldCup22 #XTPredictFuture https://t.co/yD62ndf2PU",2022-12-12 09:04:03+00:00
928,IAmBlueArmy,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:03:58+00:00
929,GoonerWes,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:03:58+00:00
930,NBukhari9,"RT @JK_Shazam: Jungkook’s Shazam profile has been updated with info about “Dreamers” and his performance.

“Later in 2022, he unveiled ""Dre…",2022-12-12 09:03:58+00:00
931,TweetsByUche,"RT @the_real_comfyy: Choose your betting options for World Cup 2022, place stakes on top matches and get excited about World Cup 2022 with…",2022-12-12 09:03:57+00:00
932,okameyaw,"RT @David_Ornstein: ⚽️ Bellingham #ENG
⚽️ Mudryk #Ukraine 
⚽️ Amrabat, Ounahi, Amallah #MOR
⚽️ Musah #USA
⚽️ Felix, Ramos, Ronaldo #POR
⚽️…",2022-12-12 09:03:52+00:00
933,laox_official,ຮ່ວມສົ່ງແຮງໃຈໃຫ້ກັບ ທ້າວ ເທພາລັກ ໄຂຄຳພິທູນ ນັກກິລາ ເຈັສກີ ລາວ ໃນການເດີນທາງໄປແຂ່ງຂັນເຈັສກີ ຊິງແຊ້ມໂລກ 2022 ຫຼື JET SKI WORLD CUP GRAND PRIX 2022 ທີ່ມີ 30 ກວ່າປະເທດເຂົ້າຮ່ວມ ທີ່ພັດທະຍາ ປະເທດໄທ ໃນວັນທີ 14-18 ທັນວາ 2022 ນີ້...https://t.co/PMFiDCiAVQ https://t.co/AIOHIKNS85,2022-12-12 09:03:51+00:00
934,Bt10Vn,"GIẢI HẠNG 6 CHI PHỐI WORLD CUP 2022 🐧

🏆 Hai cầu thủ nhận nhiều MVP nhất World Cup 2022 tính đến thời điểm hiện tại 🇦🇷🇫🇷

Cả 2 đều thuộc biên chế của PSG 🤩
#Messi #Mbappe #WorldCup2022 https://t.co/3UGHdAWcjM",2022-12-12 09:03:47+00:00
935,itshomeboy,RT @AfricaFactsZone: Morocco and Croatia are the only teams who haven't lost a game at the 2022 FIFA World Cup in Qatar.,2022-12-12 09:03:47+00:00
936,VeeravalliNani9,"RT @KollywoodTrolIs: Who will Win T20 World Cricket Cup 2022?

England  🔄                           Pakistan ❤️ https://t.co/BAv6JwVIYt",2022-12-12 09:03:44+00:00
937,Abdullsalam500,"RT @TheMARAverse: 📝Reminder

FIFA World Cup Qatar 2022 Competition is almost coming to an end!

Have you participated yet? You could win a…",2022-12-12 09:03:44+00:00
938,john_medalen,"RT @KenRoth: ""A whistleblower who was jailed in Qatar after raising concerns about the mistreatment of migrant workers at World Cup stadium…",2022-12-12 09:03:42+00:00
939,DhakaTribune,"""Albiceleste"" have lingered on the pitch long after the final whistle, sharing a moment of emotionally charged communion with their supporters.
#Argentina #FIFAWorldCup2022
https://t.co/hLHzJzXRXc",2022-12-12 09:03:41+00:00
940,TheAFCnewsroom,Story here: https://t.co/6l4nAj0Fkq,2022-12-12 09:03:40+00:00
941,NordbergValerie,Cat-ar 2022: England players to adopt ‘Dave’ the cat after leaving World Cup https://t.co/NjyRMuGhIU,2022-12-12 09:03:39+00:00
942,B4RDAN19,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:03:36+00:00
943,Phorlaerhan,"RT @PaulTenorio: #USMNT winger Gio Reyna's lack of effort in training &amp; scrimmage vs. Al-Gharafa contributed to role at World Cup, per sour…",2022-12-12 09:03:32+00:00
944,guardian_sport,"World Cup 2022 live: latest news and buildup to the semi-finals from Qatar, plus England fallout https://t.co/pdKi0QTHBt",2022-12-12 09:03:31+00:00
945,taka197811281,RT @chizurufgarcia: ワシントンポストに掲載された「なぜアルゼンチン代表には黒人の選手がいないのか」というコラム。ラテンアメリカ歴史学者が歴史的な背景から説明している興味深い内容なのですが、アルゼンチンではおそらく全部読んでいないと思われる人たちからものすごい…,2022-12-12 09:03:26+00:00
946,banana_horizon,"RT @David_Ornstein: ⚽️ Bellingham #ENG
⚽️ Mudryk #Ukraine 
⚽️ Amrabat, Ounahi, Amallah #MOR
⚽️ Musah #USA
⚽️ Felix, Ramos, Ronaldo #POR
⚽️…",2022-12-12 09:03:24+00:00
947,celeb_detective,"When is France vs Morocco – World Cup 2022 semi-final? TV channel, live stream FREE, kick-off time for HUGE clash - https://t.co/tD2Sgnjwio https://t.co/LJXka62gzu",2022-12-12 09:03:24+00:00
948,Sambo_S10,RT @KickOffMagazine: Portugal coach Fernando Santos insists he has no regrets benching Cristiano Ronaldo after their FIFA World Cup exit on…,2022-12-12 09:03:24+00:00
949,BackoTheDoc,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:03:21+00:00
950,Kevlan_,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:03:20+00:00
951,PenelopeD10,"RT @euronews: Some MEPs, including vice-president Eva Kaili, have been accused of accepting large sums of money from a Gulf country reporte…",2022-12-12 09:03:19+00:00
952,AlbertO76240252,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:03:18+00:00
953,cake_warunya,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:03:17+00:00
954,berisman,Islam Wins 2022 FIFA World Cup https://t.co/sRuMiU1ka3 via @YouTube,2022-12-12 09:03:15+00:00
955,AmeTitus,"💥KEDEZEMBER TO REMEMBER💥

🗓️ 17 Dec 2022
📍 Mesh Gardens LL Area 49
🎫 MWK 4000
🕙 9:00AM 

• DJs • MUSIC • FOOD • DRINKS • COCKTAILS • SHISHA • FIFA
• 360 VIDEO BOOTH • BEERPONG • HOUSE OF SHOTS
• LIVE WORLD CUP GAMES
@Vjice
#LilongweEnjoyment 
#KedezemberToRemember https://t.co/uLlCfYOCzw",2022-12-12 09:03:14+00:00
956,SinGulfura,"RT @viviannereim: Qatar FM on Gulf disputes: ""We cannot restore everything. We know that will take time. But we see a leadership willingnes…",2022-12-12 09:03:11+00:00
957,mihazajcsav,"RT @LLibertadAvanza: Because we are a country, not a Disney movie.  https://t.co/k8Lps8PgW2",2022-12-12 09:03:11+00:00
958,ArsenalWay,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:03:07+00:00
959,ConnectnaijaPr,Qatar 2022: David Beckham reacts to England’s elimination from World Cup https://t.co/Kjzw6PFFgW,2022-12-12 09:03:04+00:00
960,soccertal,World Cup 2022: Semi-finals buildup and latest reaction to England's exit – https://t.co/MdgU8r0agS,2022-12-12 09:03:02+00:00
961,sir_Khaay,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:03:00+00:00
962,YesMaryhill,"RT @nealrstewart: I got a bit fed up about folk moaning about us not being as good as Croatia, so wrote something about it for ⁦@bellacaled…",2022-12-12 09:02:58+00:00
963,mnspezza,RT @54JohnBull: A second journalist has died suddenly at the World Cup in Qatar. 43 year old Qatari photojournalist Khalid al-Misslam's dea…,2022-12-12 09:02:57+00:00
964,BlackSingapore2,"RT @Jumaallymwiguru: Ni Ndoto Ya Kila Mpenda Soka Na Mchezaj Wa Mpira Wa Miguu Kuona Lionel Messi Anashinda World Cup Mwaka Huu 2022..!
Mes…",2022-12-12 09:02:57+00:00
965,dcberry_,"RT @CFCDaily: Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.c…",2022-12-12 09:02:56+00:00
966,a62a0b544ff5428,Croatia is going to win the Qater 2022 world cup. They may not look it now...,2022-12-12 09:02:55+00:00
967,Abubaka49695232,"RT @MuhsinAfridi1: A Brazilian Family Converted To #Islam In A Mosque While They Were In Doha To Watch FIFA World Cup Qatar 2022.

#DailyMa…",2022-12-12 09:02:53+00:00
968,iamamro,RT @J_Bloodworth: Good lads https://t.co/vzKU41YyfC,2022-12-12 09:02:53+00:00
969,jude_mcferg,"RT @David_Ornstein: ⚽️ Bellingham #ENG
⚽️ Mudryk #Ukraine 
⚽️ Amrabat, Ounahi, Amallah #MOR
⚽️ Musah #USA
⚽️ Felix, Ramos, Ronaldo #POR
⚽️…",2022-12-12 09:02:53+00:00
970,tu_mugi,"RT @tak53381102: 元祖コロナウイルスのMERSか。確かにサッカー観戦後に観光に行く人は注意だな
https://t.co/TpVDNyYDij

”ワールドカップから帰国したイングランド・ファンは、致命的なラクダ風邪を家に持ち帰る危険性について警告されている。→",2022-12-12 09:02:50+00:00
971,CFCDaily,"Chelsea are exploring the possibility of bringing Youssoufa Moukoko to Stamford Bridge. [@David_Ornstein] #cfc 

 https://t.co/U4SyUghF5T",2022-12-12 09:02:49+00:00
972,imhamzamir,"RT @ZaynMahmood5: Captain Babar Azam in 2022
9 out of 10 L for KK
Lost 1-0 vs Aus at home
1-1 draw vs SL
Bottled one of the easiest Asia cu…",2022-12-12 09:02:43+00:00
973,NorbertObaga,All FIFA World Cup Final Stadiums II 1930 - 2022 II https://t.co/OODgtLnaJG via @YouTube,2022-12-12 09:02:40+00:00
974,AndyVermaut,"Andy Vermaut shares:World Cup Ratings: England’s Defeat To France Is Most-Watched UK TV Broadcast Of The Year With 21.3M Peak: England’s heartbreaking defeat to France on Saturday became the most-viewed UK TV broadcast of the year so far,… https://t.co/Kd032Twgka Thankyou. https://t.co/hXjLJcuRKO",2022-12-12 09:02:35+00:00
975,samifromafricaa,World Cup 2022: Morocco run to semi-final can 'galvanise' African football https://t.co/EsZ3qGF9cj,2022-12-12 09:02:32+00:00
976,ilanzalayat,"RT @viviannereim: Qatar FM on Gulf disputes: ""We cannot restore everything. We know that will take time. But we see a leadership willingnes…",2022-12-12 09:02:31+00:00
977,Eed_05,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:02:27+00:00
978,n220_arsenal,RT @David_Ornstein: 🚨 Arsenal priority for January window is Mykhaylo Mudryk. No agreements but conversations happening &amp; 21yo Shakhtar Don…,2022-12-12 09:02:25+00:00
979,pendown,"RT @xpresskerala: Read the article here: https://t.co/D4fuVvxKEY

@Pooja170P @FIFAWorldCup #FIFAWorldCup #Qatar2022 #Messi𓃵 #Ronaldo𓃵 #Neym…",2022-12-12 09:02:22+00:00
980,MsiaHeadline,"Di Malaysia, PM ke-10 YAB DSAI merupakan orang yang rapat dengan Dr Yusuf al-Qaradawi. Semasa rombongan Perlis berjumpa al-Qaradawi pun, nama DSAI yang awal beliau sebut. https://t.co/0x24b8K83K",2022-12-12 09:02:22+00:00
